,name,timestamp,week,symbol,compound,positive,negative,neutral,add
2949,Bitcoin,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
2950,Bitcoin,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
2951,Bitcoin,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
2952,Bitcoin,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
2953,Bitcoin,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
2954,Bitcoin,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2955,Bitcoin,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2956,Bitcoin,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2957,Bitcoin,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2958,Bitcoin,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2959,Bitcoin,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2960,Bitcoin,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2961,Bitcoin,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2962,Bitcoin,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2963,Bitcoin,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2964,Bitcoin,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2965,Bitcoin,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2966,Bitcoin,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2967,Bitcoin,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2968,Bitcoin,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2969,Bitcoin,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2970,Bitcoin,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2971,Bitcoin,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2972,Bitcoin,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2973,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2974,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2975,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2976,Bitcoin,Dec/15/2016,50,Bitcoin,0.0258,0.091,0.0,0.909,1
2977,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2978,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2979,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2980,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2981,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2982,Bitcoin,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2983,Bitcoin,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2984,Bitcoin,Dec/14/2016,50,Bitcoin,-0.296,0.0,0.18,0.82,1
2985,Bitcoin,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2986,Bitcoin,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2987,Bitcoin,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2988,Bitcoin,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2989,Bitcoin,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2990,Bitcoin,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2991,Bitcoin,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2992,Bitcoin,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2993,Bitcoin,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2994,Bitcoin,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2995,Bitcoin,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2996,Bitcoin,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2997,Bitcoin,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2998,Bitcoin,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
2999,Bitcoin,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
3000,Bitcoin,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
3001,Bitcoin,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
3002,Bitcoin,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
3003,Bitcoin,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
3004,Bitcoin,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
3005,Bitcoin,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
3006,Bitcoin,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3007,Bitcoin,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3008,Bitcoin,Dec/11/2016,49,Bitcoin,-0.3612,0.0,0.263,0.737,1
3009,Bitcoin,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3010,Bitcoin,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3011,Bitcoin,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3012,Bitcoin,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3013,Bitcoin,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3014,Bitcoin,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3015,Bitcoin,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3016,Bitcoin,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3017,Bitcoin,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3018,Bitcoin,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3019,Bitcoin,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3020,Bitcoin,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3021,Bitcoin,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3022,Bitcoin,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3023,Bitcoin,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3024,Bitcoin,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3025,Bitcoin,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3026,Bitcoin,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3027,Bitcoin,Dec/08/2016,49,Bitcoin,0.4019,0.252,0.0,0.748,1
3028,Bitcoin,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3029,Bitcoin,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3030,Bitcoin,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3031,Bitcoin,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3032,Bitcoin,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3033,Bitcoin,Dec/07/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3034,Bitcoin,Dec/07/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3035,Bitcoin,Dec/07/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3036,Bitcoin,Dec/07/2016,49,Bitcoin,-0.296,0.0,0.196,0.804,1
3037,Bitcoin,Dec/07/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3038,Bitcoin,Dec/07/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3039,Bitcoin,Dec/07/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3040,Bitcoin,Dec/07/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3041,Bitcoin,Dec/06/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3042,Bitcoin,Dec/06/2016,49,Bitcoin,-0.2023,0.0,0.184,0.816,1
3043,Bitcoin,Dec/06/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3044,Bitcoin,Dec/06/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3045,Bitcoin,Dec/06/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3046,Bitcoin,Dec/06/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3047,Bitcoin,Dec/06/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3048,Bitcoin,Dec/05/2016,49,Bitcoin,0.4019,0.213,0.0,0.787,1
3049,Bitcoin,Dec/05/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3050,Bitcoin,Dec/05/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3051,Bitcoin,Dec/05/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3052,Bitcoin,Dec/05/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3053,Bitcoin,Dec/05/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3054,Bitcoin,Dec/05/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
3055,Bitcoin,Dec/04/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3056,Bitcoin,Dec/04/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3057,Bitcoin,Dec/04/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3058,Bitcoin,Dec/04/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3059,Bitcoin,Dec/04/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3060,Bitcoin,Dec/04/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3061,Bitcoin,Dec/03/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3062,Bitcoin,Dec/03/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3063,Bitcoin,Dec/03/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3064,Bitcoin,Dec/03/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3065,Bitcoin,Dec/03/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3066,Bitcoin,Dec/03/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3067,Bitcoin,Dec/03/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3068,Bitcoin,Dec/02/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3069,Bitcoin,Dec/02/2016,48,Bitcoin,0.296,0.196,0.0,0.804,1
3070,Bitcoin,Dec/02/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3071,Bitcoin,Dec/02/2016,48,Bitcoin,0.34,0.211,0.0,0.789,1
3072,Bitcoin,Dec/02/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3073,Bitcoin,Dec/02/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3074,Bitcoin,Dec/02/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3075,Bitcoin,Dec/02/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3076,Bitcoin,Dec/02/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3077,Bitcoin,Dec/01/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3078,Bitcoin,Dec/01/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3079,Bitcoin,Dec/01/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3080,Bitcoin,Dec/01/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3081,Bitcoin,Dec/01/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3082,Bitcoin,Dec/01/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3083,Bitcoin,Nov/30/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3084,Bitcoin,Nov/30/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3085,Bitcoin,Nov/30/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3086,Bitcoin,Nov/30/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3087,Bitcoin,Nov/30/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3088,Bitcoin,Nov/30/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3089,Bitcoin,Nov/29/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3090,Bitcoin,Nov/29/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3091,Bitcoin,Nov/29/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3092,Bitcoin,Nov/29/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3093,Bitcoin,Nov/29/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3094,Bitcoin,Nov/29/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3095,Bitcoin,Nov/29/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3096,Bitcoin,Nov/28/2016,48,Bitcoin,0.3818,0.224,0.0,0.776,1
3097,Bitcoin,Nov/28/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3098,Bitcoin,Nov/28/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3099,Bitcoin,Nov/28/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3100,Bitcoin,Nov/28/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3101,Bitcoin,Nov/28/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3102,Bitcoin,Nov/28/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3103,Bitcoin,Nov/28/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3104,Bitcoin,Nov/28/2016,48,Bitcoin,0.0,0.0,0.0,1.0,1
3105,Bitcoin,Nov/27/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3106,Bitcoin,Nov/27/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3107,Bitcoin,Nov/27/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3108,Bitcoin,Nov/27/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3109,Bitcoin,Nov/27/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3110,Bitcoin,Nov/27/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3111,Bitcoin,Nov/26/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3112,Bitcoin,Nov/26/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3113,Bitcoin,Nov/26/2016,47,Bitcoin,0.4019,0.213,0.0,0.787,1
3114,Bitcoin,Nov/26/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3115,Bitcoin,Nov/26/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3116,Bitcoin,Nov/26/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3117,Bitcoin,Nov/26/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3118,Bitcoin,Nov/25/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3119,Bitcoin,Nov/25/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3120,Bitcoin,Nov/25/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3121,Bitcoin,Nov/25/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3122,Bitcoin,Nov/25/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3123,Bitcoin,Nov/25/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3124,Bitcoin,Nov/24/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3125,Bitcoin,Nov/24/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3126,Bitcoin,Nov/24/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3127,Bitcoin,Nov/24/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3128,Bitcoin,Nov/24/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3129,Bitcoin,Nov/24/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3130,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3131,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3132,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3133,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3134,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3135,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3136,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3137,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3138,Bitcoin,Nov/23/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3139,Bitcoin,Nov/22/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3140,Bitcoin,Nov/22/2016,47,Bitcoin,-0.296,0.0,0.216,0.784,1
3141,Bitcoin,Nov/22/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3142,Bitcoin,Nov/22/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3143,Bitcoin,Nov/22/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3144,Bitcoin,Nov/22/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3145,Bitcoin,Nov/22/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3146,Bitcoin,Nov/21/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3147,Bitcoin,Nov/21/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3148,Bitcoin,Nov/21/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3149,Bitcoin,Nov/21/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3150,Bitcoin,Nov/21/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3151,Bitcoin,Nov/21/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3152,Bitcoin,Nov/21/2016,47,Bitcoin,0.0,0.0,0.0,1.0,1
3153,Bitcoin,Nov/20/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3154,Bitcoin,Nov/20/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3155,Bitcoin,Nov/20/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3156,Bitcoin,Nov/20/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3157,Bitcoin,Nov/20/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3158,Bitcoin,Nov/20/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3159,Bitcoin,Nov/19/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3160,Bitcoin,Nov/19/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3161,Bitcoin,Nov/19/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3162,Bitcoin,Nov/19/2016,46,Bitcoin,-0.3612,0.0,0.2,0.8,1
3163,Bitcoin,Nov/19/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3164,Bitcoin,Nov/19/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3165,Bitcoin,Nov/19/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3166,Bitcoin,Nov/19/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3167,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3168,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3169,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3170,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3171,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3172,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3173,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3174,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3175,Bitcoin,Nov/18/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3176,Bitcoin,Nov/17/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3177,Bitcoin,Nov/17/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3178,Bitcoin,Nov/17/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3179,Bitcoin,Nov/17/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3180,Bitcoin,Nov/17/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3181,Bitcoin,Nov/17/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3182,Bitcoin,Nov/17/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3183,Bitcoin,Nov/16/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3184,Bitcoin,Nov/16/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3185,Bitcoin,Nov/16/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3186,Bitcoin,Nov/16/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3187,Bitcoin,Nov/16/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3188,Bitcoin,Nov/16/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3189,Bitcoin,Nov/16/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3190,Bitcoin,Nov/15/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3191,Bitcoin,Nov/15/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3192,Bitcoin,Nov/15/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3193,Bitcoin,Nov/15/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3194,Bitcoin,Nov/15/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3195,Bitcoin,Nov/15/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3196,Bitcoin,Nov/15/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3197,Bitcoin,Nov/14/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3198,Bitcoin,Nov/14/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3199,Bitcoin,Nov/14/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3200,Bitcoin,Nov/14/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3201,Bitcoin,Nov/14/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3202,Bitcoin,Nov/14/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3203,Bitcoin,Nov/14/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3204,Bitcoin,Nov/14/2016,46,Bitcoin,0.0,0.0,0.0,1.0,1
3205,Bitcoin,Nov/13/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3206,Bitcoin,Nov/13/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3207,Bitcoin,Nov/13/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3208,Bitcoin,Nov/13/2016,45,Bitcoin,0.34,0.324,0.0,0.676,1
3209,Bitcoin,Nov/13/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3210,Bitcoin,Nov/13/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3211,Bitcoin,Nov/13/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3212,Bitcoin,Nov/13/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3213,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3214,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3215,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3216,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3217,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3218,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3219,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3220,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3221,Bitcoin,Nov/12/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3222,Bitcoin,Nov/11/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3223,Bitcoin,Nov/11/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3224,Bitcoin,Nov/11/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3225,Bitcoin,Nov/11/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3226,Bitcoin,Nov/11/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3227,Bitcoin,Nov/11/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3228,Bitcoin,Nov/11/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3229,Bitcoin,Nov/10/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3230,Bitcoin,Nov/10/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3231,Bitcoin,Nov/10/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3232,Bitcoin,Nov/10/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3233,Bitcoin,Nov/10/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3234,Bitcoin,Nov/10/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3235,Bitcoin,Nov/10/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3236,Bitcoin,Nov/09/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3237,Bitcoin,Nov/09/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3238,Bitcoin,Nov/09/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3239,Bitcoin,Nov/09/2016,45,Bitcoin,0.4404,0.225,0.0,0.775,1
3240,Bitcoin,Nov/09/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3241,Bitcoin,Nov/09/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3242,Bitcoin,Nov/09/2016,45,Bitcoin,-0.3818,0.0,0.224,0.776,1
3243,Bitcoin,Nov/09/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3244,Bitcoin,Nov/09/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3245,Bitcoin,Nov/08/2016,45,Bitcoin,0.1027,0.123,0.0,0.877,1
3246,Bitcoin,Nov/08/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3247,Bitcoin,Nov/08/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3248,Bitcoin,Nov/08/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3249,Bitcoin,Nov/08/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3250,Bitcoin,Nov/08/2016,45,Bitcoin,0.0,0.0,0.0,1.0,1
3251,Bitcoin,Nov/08/2016,45,Bitcoin,0.7579,0.448,0.0,0.552,1
